UNIT_ID,FIRE_NAME,ALARM_DATE,CONT_DATE,CAUSE,REPORT_AC,GIS_ACRES,SHAPE_Length,SHAPE_Area
Sonoma Lake - Napa County,CACHE,2020-07,2020/07/06 00:00:00+00,4.0,44.0,44.79924,2862.17747320788,298307.840664578
Sonoma Lake - Napa County,MOUNTAIN,2020-06,2020/06/17 00:00:00+00,11.0,28.0,28.20262,2577.97804933996,185579.564552045
Sonoma Lake - Napa County,MEYERS,2020-08,2020/09/02 00:00:00+00,1.0,,2360.249,22388.5020060292,15621426.3216867
Sonoma Lake - Napa County,WALLBRIDGE,2020-08,2020/09/02 00:00:00+00,1.0,,55208.891,157572.908253265,366514226.490754
Sonoma Lake - Napa County,HENNESSEY,2020-08,2020/09/16 00:00:00+00,1.0,305651.0,305351.59,1008834.88444175,2027266568.25791
Sonoma Lake - Napa County,GLASS,2020-09,2020/10/20 00:00:00+00,14.0,,67484.344,272074.173454487,447043238.763344
Sonoma Lake - Napa County,QUAIL,2020-06,2020/06/18 00:00:00+00,14.0,1837.0,1840.998,16855.239545447,12174059.3285237
Sonoma Lake - Napa County,LAKEVILLE,2020-06,2020/06/05 00:00:00+00,2.0,141.0,162.6378,4456.87791627851,1048803.68014803
Sonoma Lake - Napa County,DUNFIELD,2020-03,2020/03/13 00:00:00+00,5.0,19.0,21.917231,1856.85693245878,150780.498731657
Sonoma Lake - Napa County,SPANISH,2020-05,2020/05/24 00:00:00+00,2.0,19.0,17.29933,1342.05006595342,115108.80802999
Marin County,DEVILS GULCH,2020-08,2020/08/16 00:00:00+00,1.0,17.2,16.945198,2153.50282067009,110702.99064979
San Diego County,INDIA,2020-06,2020/06/14 00:00:00+00,9.0,1100.0,959.2821,15945.7034434688,5579077.51517456
Inyo County,IRIS,2020-07,2020/08/04 00:00:00+00,1.0,120.0,124.99821,10749.2026996505,805416.406365256
Modoc County,DALTON ,2020-07,2020/08/15 00:00:00+00,1.0,1367.0,1367.0776,23649.397210532,9939544.86100098
Modoc County,ALLEN,2020-07,2020/08/27 00:00:00+00,1.0,1035.0,1034.7943,19543.3077463598,7439245.47765642
Inyo County,BEACH,2020-08,2020/08/27 00:00:00+00,1.0,3780.0,3668.427,33018.521244009,23903367.5145039
Yuba County,LOYALTON,2020-08,2020/08/27 00:00:00+00,1.0,47029.0,46720.883,132036.550482008,319860110.443544
Plumas County,SHEEP,2020-08,2020/09/07 00:00:00+00,1.0,29570.0,29541.121,123134.869784241,205912404.478947
Santa Barbara County,DOLAN,2020-08,2020/12/31 00:00:00+00,14.0,124924.0,124527.31,255261.397082853,772950527.937133
Siksiyou County,FOX,2020-09,2020/09/28 00:00:00+00,4.0,2188.0,2027.5526,35565.7575078033,14524107.9607047
Fresno County,SHOTGUN,2020-08,2021/01/04 00:00:00+00,1.0,841.0,840.85028,23325.4713101721,5256307.87242909
Plumas County,NORTH COMPLEX,2020-08,2020/12/03 00:00:00+00,1.0,318776.0,318776.69,515161.140670984,2183903306.79724
Fresno County,CASTLE,2020-08,2021/01/04 00:00:00+00,1.0,174178.0,170647.84,897716.760534035,1063135639.87627
El Dorado County,FORK,2020-09,2020/11/08 00:00:00+00,14.0,1673.0,1668.4493,27875.0337976843,11191288.7619664
Santa Barbara County,COLEMAN,2020-10,2020/11/15 00:00:00+00,14.0,574.0,562.91351,14566.2435185305,3497453.66323624
El Dorado County,POINT,2020-10,2020/11/05 00:00:00+00,14.0,99.0,93.224159,5586.63644554099,625576.954371559
Mariposa County,CREEK,2020-09,2020/12/24 00:00:00+00,14.0,379895.0,379882.25,1030210.52228472,2435747263.73596
Trinity County,BALD,2020-07,2020/08/01 00:00:00+00,1.0,18.0,17.92408,1380.62054761722,127838.654696278
Trinity County,BRIDGE,2020-07,2020/07/28 00:00:00+00,1.0,15.0,14.587055,1611.80841865329,103093.445555054
Plumas County,IRON,2020-08,2020/08/22 00:00:00+00,1.0,45.0,37.903561,2710.74088527962,262137.003485879
Mariposa County,BULLFROG,2020-09,2020/11/09 00:00:00+00,14.0,1185.0,654.63953,10191.6384606484,4175193.8612556
Trinity County,FLAT,2020-06,2020/08/22 00:00:00+00,10.0,62.0,62.040543,4750.31909226175,438504.775099797
Siksiyou County,DEVIL,2020-09,,14.0,8857.0,8871.9326,108856.594837955,64904831.302981
Plumas County,DAVIS 3,2020-09,2020/09/09 00:00:00+00,7.0,11.1,11.434855,1866.90767195064,78674.2548702547
Trinity County,SPRING,2020-08,2020/08/27 00:00:00+00,1.0,230.0,228.83406,5181.59324176875,1601273.64251779
Trinity County,PINE,2020-07,2020/07/30 00:00:00+00,1.0,11.5,11.313715,1486.61816907728,80661.5105506077
Plumas County,FEATHER,2020-08,2020/08/17 00:00:00+00,2.0,39.0,39.704807,5203.51892826598,271903.385067095
Humboldt County,MP 21,2020-07,,14.0,100.0,93.048347,6223.19517528884,665133.029566675
Lake County,ROCKWELL,2020-08,,14.0,850.0,1438.9174,12473.2655645673,9844396.27687696
Trinity County,GIBSON,2020-07,2020/07/20 00:00:00+00,9.0,42.0,41.670898,3394.082272065,296706.394132155
Trinity County,HOBO,2020-09,2020/09/10 00:00:00+00,11.0,413.0,413.5249,10122.1959121227,2926304.90869155
Trinity County,HARRIS,2020-05,2020/05/11 00:00:00+00,2.0,10.5,10.616562,1092.24649005035,76484.9844499478
Tuolumne County,QUARTER,2020-06,2020/07/02 00:00:00+00,14.0,9.7,11.584814,2009.12333858212,75798.2374380244
Plumas County,ADAMS,2020-07,2020/07/31 00:00:00+00,1.0,918.0,901.67236,14572.3653122299,6213201.72240163
Siksiyou County,SLATER,2020-09,2020/12/12 00:00:00+00,14.0,157270.0,157429.77,580102.551891633,1152491340.13859
Humboldt County,JONES POINT,2020-08,,14.0,137.0,136.59273,6422.52573768249,972429.705633949
Plumas County,COPPER,2020-08,2020/08/22 00:00:00+00,1.0,50.0,54.708214,4405.75499741744,379644.047331901
Plumas County,BIRD,2020-07,2020/07/23 00:00:00+00,1.0,25.0,25.048098,2078.42295439813,173300.697310072
Trinity County,BROCK,2020-06,2020/06/06 00:00:00+00,1.0,15.0,14.988218,1875.80885943171,106066.838436722
Lake County,BASEBALL,2020-02,2020/03/03 00:00:00+00,18.0,211.0,215.52542,7197.50481941086,1477447.49045185
Santa Barbara County,RIDGE,2020-06,2020/06/20 00:00:00+00,10.0,83.0,82.712967,4049.04263833323,511365.798530123
Tuolumne County,BELL,2020-07,,1.0,49.5,44.900581,6226.61187719424,294576.700820761
San Bernadino County,BROOK,2020-07,2020/08/01 00:00:00+00,9.0,185.0,183.21275,7953.74230629763,1088039.60734019
Los Angeles County,LAKE,2020-08,2020/08/30 00:00:00+00,14.0,31089.0,30999.387,117870.197834675,185934914.634283
Los Angeles County,RANCH2,2020-08,2020/10/01 00:00:00+00,14.0,4237.0,4119.2031,36629.8506997617,24427703.4634185
San Diego County,VALLEY,2020-09,2020/09/24 00:00:00+00,14.0,16390.0,16389.529,112779.788219772,94002680.793697
Los Angeles County,MARTINDALE,2020-09,2020/09/29 00:00:00+00,14.0,230.0,233.34515,6201.77762494024,1395509.28664789
San Bernadino County,MOUNT R,2020-07,2020/07/06 00:00:00+00,2.0,63.0,61.7701,5096.23288232801,366166.036204555
San Bernadino County,ADOBE,2020-05,2020/05/07 00:00:00+00,4.0,15.0,15.183578,1308.53025421883,89918.6720847455
San Bernadino County,KENWOOD,2020-07,2020/07/26 00:00:00+00,9.0,10.0,10.373266,996.947081589053,61594.2581364759
San Bernadino County,EASTON,2020-07,2020/07/21 00:00:00+00,7.0,56.8,56.7985,4628.90889871431,336392.471551377
Los Angeles County,LAGO,2020-05,2020/05/09 00:00:00+00,2.0,21.5,16.890039,1364.39908963501,101283.914657595
San Bernardino County,BULL,2020-09,2020/09/05 00:00:00+00,10.0,14.0,14.089686,2031.57510937174,86008.0223966741
San Diego County,SOUTH MAIN,2020-03,,18.0,13.0,13.008093,1663.42206613662,76111.7746303744
San Bernadino County,PITMAN,2020-12,2020/12/26 00:00:00+00,2.0,39.6,39.666241,3027.95816149703,235298.976408865
Santa Barbara County,GIFFORD ,2020-06,2020/06/10 00:00:00+00,10.0,16.8,16.801912,2249.64929078529,101776.982606988
Mariposa County,HOG,2020-06,2020/06/18 00:00:00+00,14.0,533.0,527.48773,7973.11174545773,3342182.14191659
Lassen County,H - 8 WELL,2020-07,,1.0,61.0,60.990635,4679.54037265521,430788.126679769
Lassen County,L-2 YELLOW,2020-07,,1.0,14.9,14.904045,1563.0451516031,103355.972762819
Los Angeles County,DAM,2020-07,2020/10/01 00:00:00+00,14.0,,226.36575,5915.38582674927,1341769.25717727
Modoc County,FLAT,2020-07,2020/08/06 00:00:00+00,14.0,14.77,13.647885,1682.4737320993,99102.4703921369
Mariposa County,TRIMMER,2020-08,2020/09/01 00:00:00+00,14.0,600.0,593.86456,10322.5348743847,3765339.02216297
Yuba County,BAKER,2020-03,2020/03/07 00:00:00+00,5.0,42.0,47.618286,3530.69830880253,323691.379349627
Riverside County,TRAMWAY,2020-06,2020/06/29 00:00:00+00,2.0,16.0,11.13794,2049.90030448292,65508.1553019383
Riverside County,SNOW,2020-09,2020/09/24 00:00:00+00,10.0,6254.0,6253.437,48686.0783056112,36805044.7687905
Riverside County,OAKS,2020-06,,9.0,16.6,16.569908,1567.89845930858,97329.4549222394
Inyo County,PUMICE ,2020-06,2020/06/21 00:00:00+00,1.0,40.0,42.174042,3403.53085225346,277498.144163713
Lake County,NAIL,2020-07,2020/07/10 00:00:00+00,14.0,15.0,14.590237,1577.04139570288,98873.7203999641
Siksiyou County,LITTLE SODA,2020-07,,14.0,,53.089397,3858.94425292974,388742.555617086
Lake County,AUGUST COMPLEX FIRES,2020-08,2020/11/11 00:00:00+00,1.0,,1032699.0,1695542.55514706,7116307899.12388
Lassen County,STUMP,2020-08,2020/08/11 00:00:00+00,14.0,684.0,325.41217,8490.00829753389,2269874.87500715
Lassen - Modoc County,HOG,2020-07,2020/08/28 00:00:00+00,14.0,9564.0,9566.3555,85678.3440425628,66866941.2191277
Yuba County,ANTELOPE,2020-02,2020/02/18 00:00:00+00,5.0,,101.76651,4195.57608139351,695930.950484529
Fresno County,FISH CREEK,2020-08,,1.0,29.0,29.782696,2783.08918047814,184664.908600164
Del Norte County,RED SALMON COMPLEX,2020-07,2020/11/19 00:00:00+00,1.0,142386.0,143836.33,464942.025152107,1026602327.56319
Santa Barbara County,33,2020-05,2020/05/24 00:00:00+00,2.0,33.62,33.667461,3052.42860726468,202790.224835049
Los Angeles County,ELSMERE,2020-08,2020/08/03 00:00:00+00,14.0,,159.20557,8008.78857370419,947991.447995888
Fresno County,MESA,2020-01,,14.0,,100.555,4212.9127939635,617535.827007955
Los Angeles County,ROWHER,2020-07,2020/07/09 00:00:00+00,7.0,648.0,648.18085,17177.2197755358,3876623.88425982
Los Angeles County,TEXAS,2020-08,2020/08/11 00:00:00+00,2.0,210.0,209.9507,7050.4480589804,1253999.85411323
Humboldt County,MURPHY,2020-06,2020/06/16 00:00:00+00,14.0,13.26,12.086476,2712.26919766381,79680.1719482181
Mariposa County,BLUEJAY,2020-07,2020/11/19 00:00:00+00,1.0,6922.0,6921.9873,55875.1320954337,44992208.0476804
Siskiyou County,CALDWELL,2020-07,2020/09/01 00:00:00+00,1.0,80859.0,81224.367,236072.50028657,590731985.530574
San Bernardino County,DOME,2020-08,2020/09/12 00:00:00+00,1.0,43273.0,44211.086,94295.1392436571,269171466.52675
Mariposa County,HORSE,2020-08,2020/11/19 00:00:00+00,1.0,30.0,30.192381,5326.92023740823,195135.928350339
San Bernardino County,IVANPAH,2020-06,2020/06/26 00:00:00+00,8.0,1088.0,1051.4816,12295.6386609879,6385724.91521942
Tulare County,MORAINE,2020-08,2020/12/29 00:00:00+00,1.0,1316.0,1316.0328,15529.4774084043,8306597.40089149
Mariposa County,NORTH WHIZZ DOME,2020-08,2020/11/19 00:00:00+00,1.0,,199.98155,5300.89643219877,1301046.36129085
Tulare County,RATTLESNAKE,2020-08,2020/12/28 00:00:00+00,1.0,8419.0,8422.8369,142312.836653703,52760004.8849285
Ventura County,SCORPION,2020-05,2020/06/05 00:00:00+00,2.0,1395.0,1320.7233,28437.0637650225,7802740.03850179
Mariposa County,WOLF,2020-08,2020/11/19 00:00:00+00,1.0,2057.0,2057.2883,23606.287726161,13386476.6432207
Marin County,WOODWARD,2020-08,2020/11/20 00:00:00+00,1.0,4929.0,4901.7075,38442.9932829375,32017438.8669201
Santa Barbara County,166,2020-08,2020/08/04 00:00:00+00,14.0,,120.71979,4938.81241733197,728607.069012178
Kern County,AURORA,2020-06,2020/07/02 00:00:00+00,1.0,,238.28296,9380.45945343736,1567149.16923938
Los Angeles County,BACCARAT,2020-10,2020/10/11 00:00:00+00,14.0,,10456.363,48876.5190937764,71729594.3058901
Riverside County,BARNES,2020-08,2020/09/02 00:00:00+00,14.0,,79.417114,3394.95615171079,473966.162013819
Kern County,BASIC,2020-06,2020/06/24 00:00:00+00,1.0,,116.17731,5144.10980708372,702693.192718727
Riverside County,ELLIOT,2020-07,2020/07/13 00:00:00+00,14.0,,102.64131,5400.2109276028,587306.478487444
Los Angeles County,HILL,2020-06,2020/06/25 00:00:00+00,1.0,,63.227016,4078.11761263518,433835.008612367
Shasta County,HORN,2020-06,2020/06/03 00:00:00+00,14.0,,25.201567,3307.50548939935,178314.522299777
Shasta County,LAURA 2,2020-11,2020/11/23 00:00:00+00,14.0,,2729.0164,54526.1905550331,18876446.2516722
Kern County,MOUNTAIN VIEW,2020-11,2020/11/30 00:00:00+00,14.0,,20374.488,71386.5560468165,135042607.606631
Riverside County,NADEAU,2020-07,2020/08/04 00:00:00+00,14.0,,9150.3682,81985.6084495531,56715274.2548427
Los Angeles County,NORTH,2020-08,2020/08/10 00:00:00+00,10.0,,6882.2671,55841.2880832608,47310873.4871889
Shasta County,R-1 MAPES,2020-08,2020/08/13 00:00:00+00,1.0,,258.95712,10098.687357458,1817475.84728987
Shasta County,R-3 LITTLE FREDOYNER,2020-07,2020/07/26 00:00:00+00,1.0,,187.34305,6833.52449468374,1319820.99882305
Shasta County,R-2 TRUMBULL,2020-06,2020/06/28 00:00:00+00,1.0,,576.65857,15222.4112078433,4040625.44729944
Shasta County,R-3 SKEDDADLE,2020-06,2020/06/28 00:00:00+00,1.0,,197.50694,11419.1681781381,1376990.23661306
Shasta County,R-5 SNOWSTORM,2020-08,2020/08/18 00:00:00+00,1.0,,471.72025,12670.0493015371,3314899.76911153
Shasta County,R-5 DRY,2020-06,2020/06/28 00:00:00+00,1.0,,45.455322,3922.00498124122,316572.431749282
Shasta County,R-8 PINECODE,2020-08,2020/08/29 00:00:00+00,1.0,,566.49243,13005.8552290678,4002114.36479838
Los Angeles County,RAILROAD,2020-06,2020/06/25 00:00:00+00,1.0,,131.87671,4927.75638217429,904462.712417578
Humboldt County,SLINK,2020-08,2020/11/13 00:00:00+00,14.0,,26751.678,120615.447580124,177137742.947877
Riverside County,SMOKETREE,2020-06,2020/06/05 00:00:00+00,8.0,,129.99387,4593.44956539906,763479.790194349
Riverside County,STANDING ROCK,2020-07,2020/07/20 00:00:00+00,14.0,,90.211731,7007.20803927001,539748.141883519
Shasta County,W-4 TERMO,2020-08,0202/08/20 00:00:00+00,1.0,,265.58286,13848.3542871965,1883874.85144638
Shasta County,W-5 COLD SPRINGS,2020-08,2020/09/13 00:00:00+00,1.0,,84817.273,218761.343479062,604907699.577407
Shasta County,WOOD,2020-02,2020/02/23 00:00:00+00,5.0,,54.357075,2872.64310006035,382484.040000494
Kern County,BEND,2020-06,2020/06/27 00:00:00+00,14.0,,264.31039,8049.68072432222,1609880.95133233
Kern County,LULU,2020-06,2020/06/28 00:00:00+00,14.0,,11.384338,1970.51050552478,69067.7619175374
Riverside County,ORANGE,2020-09,2020/10/06 00:00:00+00,14.0,,35.979053,3375.20666325902,212844.816894139
Shasta County,R-6 TUNNISON,2020-07,2020/07/30 00:00:00+00,1.0,,175.14735,5068.73718757734,1227196.25744304
Kern County,PINEY,2020-05,2020/05/23 00:00:00+00,2.0,,21.870525,2685.93979954971,134344.545941553
Riverside County,CIMA,2020-09,2020/09/06 00:00:00+00,14.0,,32.435482,3584.98841347933,198352.620201384
Riverside County,MYER,2020-06,2020/06/14 00:00:00+00,2.0,,12.894852,2477.69401214607,73799.4017641328
Kern County,STANDARD,2020-07,2020/07/05 00:00:00+00,14.0,,23.779846,2905.42194775972,145240.629960121
San Diego County,CREEK 5,2021-12,2021/12/31 00:00:00+00,14.0,,3052.1724,30411.7942165506,17761235.5180359
San Bernadino County,EL DORADO,2020-09,2020/11/16 00:00:00+00,14.0,22744.0,,116688.840093464,133129604.246205
San Mateo - Santa Cruz County,BRUNO,2020-02,2020/02/28 00:00:00+00,7.0,5.0,6.7896652,915.539069961796,43968.5806723182
Orange County County,LIVE OAK,2020-08,2020/08/22 00:00:00+00,10.0,1.79,1.6696894,639.086899696796,9782.4938500477
Orange County County,WILLIAMS,2020-08,2020/08/08 00:00:00+00,2.0,12.1,7.8091197,1017.777169788,45806.5078501636
Orange County County,HIGHLAND,2020-09,2020/09/12 00:00:00+00,14.0,5.0,1.1543884,422.235614514754,6740.50924998429
Orange County County,WINDY RIDGE FIRE,2020-07,2020/07/31 00:00:00+00,14.0,0.0,1.742758,605.626977242283,10249.5120999794
Orange County County,NICHOLS,2020-07,2020/07/10 00:00:00+00,3.0,7.4,8.1194162,1127.39456156367,47444.4986000375
Orange County County,LAGUNA,2020-06,2020/06/12 00:00:00+00,10.0,6.7,7.1623616,1951.174560031,41901.494250091
Siskiyou County,GUYS,2020-02,2020/02/27 00:00:00+00,5.0,2.8,2.80249,847.719182984413,20313.5997857737
Siskiyou County,ORR,2020-06,2020/06/18 00:00:00+00,2.0,3.0,3.503062,644.66227424203,25465.0497117118
Siskiyou County,LIBERTY,2020-07,2020/07/20 00:00:00+00,14.0,8.0,8.0555944,1378.93969191408,58474.1099725501
Siskiyou County,MARTIN,2020-08,2020/08/02 00:00:00+00,11.0,2.0,2.3604331,736.994901264541,17085.1613433025
Siskiyou County,SPRING,2020-04,2020/04/03 00:00:00+00,5.0,1.7,1.7493327,498.760020486102,12521.4607048497
Siskiyou County,RED 3-1,2020-07,2020/07/24 00:00:00+00,1.0,2.0,1.2882109,401.956329248179,9374.16832876811
Siskiyou County,NOYES 1-14,2020-07,2020/07/28 00:00:00+00,1.0,8.0,8.1201305,1083.49792647209,58507.5027188375
Siskiyou County,MOFFETT,2020-06,2020/06/18 00:00:00+00,2.0,1.0,1.070461,341.002593659122,7759.69174354571
Kern County,SIERRA,2020-06,2020/06/06 00:00:00+00,14.0,1.13498506005481,1.1342443,497.999519630529,6986.30432977911
Kern County,CROSS,2020-06,2020/06/11 00:00:00+00,14.0,6.08159792390944,6.0815964,804.76542227713,36961.9627911598
Kern County,EXTENSION INC,2020-07,2020/07/11 00:00:00+00,14.0,3.24627944284954,3.2462783,643.119496111172,19846.0679194468
Kern County,CAMELOT ,2020-07,2020/07/15 00:00:00+00,14.0,9.6196685415832,9.6194544,1464.91527861098,58281.185690574
Kern County,,2020-07,2020/07/16 00:00:00+00,14.0,1.41028233572923,1.4102824,398.903753360106,8607.03489461183
Kern County,,2020-07,2020/07/15 00:00:00+00,14.0,1.80534117401248,1.8073028,526.383828044527,10968.2323514368
Kern County,OUTLET,2020-07,2020/07/16 00:00:00+00,14.0,1.06687500168223,1.0668746,596.157021770339,6444.55181032619
Kern County,178,2020-07,2020/07/25 00:00:00+00,14.0,7.22246538317051,7.2224646,1326.49851229316,44084.9213108357
Kern County,TRAIL,2020-08,2020/08/03 00:00:00+00,14.0,2.47683958251561,2.4768927,745.032725588553,15057.2156299192
Kern County,,2020-07,2020/07/04 00:00:00+00,14.0,9.32473901020969,9.183176,1003.40052138743,56002.5555505062
Kern County,WOFFORD ,2020-09,2020/09/28 00:00:00+00,14.0,5.78886354674581,5.7888613,788.094357110917,35604.8162921434
Kern County,SABODAN,2020-10,2020/10/20 00:00:00+00,14.0,3.02440974861053,3.0244088,752.061437246329,18291.7667606475
Madera - Mariposa County,DONALD,2020-06,2020/06/18 00:00:00+00,7.0,2.0,1.3796597,380.582639627973,8933.69486155335
Santa Barbara County,MOCKINGBIRD,2020-06,2020/06/12 00:00:00+00,7.0,9.0,8.8859911,1631.6985451787,52979.1035749781
Santa Barbara County,RANCHO,2020-08,2020/08/02 00:00:00+00,11.0,1.5,1.5328448,546.406257628389,9229.66477963017
San Luis Obispo County,HUASNA,2020-05,2020/05/05 00:00:00+00,5.0,2.0,1.8204389,498.955716306163,11021.9827099443
San Luis Obispo County,BISHOP,2020-05,2020/05/26 00:00:00+00,14.0,1.54,1.470372,586.070774150671,8954.81605414917
San Luis Obispo County,CAMATTA,2020-06,2020/06/13 00:00:00+00,11.0,2.0,2.1390364,582.334939927582,13087.4303653419
San Luis Obispo County,DAIRY,2020-06,2020/06/23 00:00:00+00,2.0,3.0,2.5821803,839.604517580729,15738.1881886852
San Luis Obispo County,FARM,2020-06,2020/06/21 00:00:00+00,2.0,2.0,2.241039,464.660092879518,13626.5026377573
San Luis Obispo County,LINNE,2020-05,2020/05/29 00:00:00+00,11.0,6.0,6.545331,964.076871972727,40162.7990774385
San Luis Obispo County,JACK,2020-06,2020/06/12 00:00:00+00,14.0,6.0,5.7979832,1180.38994216188,35676.159283346
San Luis Obispo County,SHERRY,2020-06,2020/06/07 00:00:00+00,2.0,1.0,1.0090965,320.354652759412,6199.03660182293
San Luis Obispo County,CAMATTA,2020-07,2020/07/08 00:00:00+00,2.0,8.0,7.9101806,1367.62429591516,48416.8818558589
San Luis Obispo County,VENICE,2020-07,2020/07/11 00:00:00+00,2.0,3.0,3.3597906,816.441287644027,20581.6133030966
San Luis Obispo County,MACK,2020-07,2020/07/11 00:00:00+00,10.0,1.0,1.2023542,343.942660129115,7370.84084872585
San Luis Obispo County,WEBSTER,2020-07,2020/07/06 00:00:00+00,8.0,4.0,4.8722167,1122.81397086921,29807.0546922996
San Luis Obispo County,SHED,2020-08,2020/08/05 00:00:00+00,10.0,5.0,6.066731,891.886249099485,37202.9583441176
San Luis Obispo County,CREEK,2020-05,2020/05/28 00:00:00+00,10.0,2.0,2.014056,570.681372942027,12310.3019948026
San Luis Obispo County,MUSTARD,2020-07,2020/07/10 00:00:00+00,11.0,2.0,1.8068277,668.045946121624,11103.3012681804
San Luis Obispo County,RESERVOIR,2020-11,2020/11/02 00:00:00+00,8.0,8.0,8.0318632,1039.3272640531,48884.4911661127
San Luis Obispo County,PRICE,2020-05,2020/05/31 00:00:00+00,10.0,1.0,1.0575446,301.826163226675,6419.93711103885
San Luis Obispo County,RANCHO,2020-05,2020/05/31 00:00:00+00,5.0,2.0,2.2681792,832.998511624476,13893.3655442308
San Luis Obispo County,LAGO,2020-06,2020/06/07 00:00:00+00,14.0,2.6,2.8148341,725.916606323656,17098.3946098852
San Luis Obispo County,TORO,2020-06,2020/06/09 00:00:00+00,11.0,2.0,2.0162544,462.137821817288,12310.6518284776
San Luis Obispo County,CHOLAME,2020-08,2020/08/18 00:00:00+00,14.0,3.0,3.2303426,1302.21052237845,19902.2542920387
